ID,Target
ID_LTHO5AO x m3,0.0
ID_LTHO5AO x m4,0.0
ID_LTHO5AO x m5,0.0
ID_LTHO5AO x m6,0.0
ID_VB38V2T x m1,0.0
ID_VB38V2T x m2,0.0
ID_VB38V2T x m3,0.0
ID_VB38V2T x m4,0.0
ID_VB38V2T x m5,0.0
ID_VB38V2T x m6,0.0
ID_0FS7AGH x m1,0.0
ID_0FS7AGH x m2,0.0
ID_0FS7AGH x m3,0.0
ID_0FS7AGH x m4,0.0
ID_0FS7AGH x m5,0.0
ID_0FS7AGH x m6,0.0
ID_RZYHIUW x m1,0.0
ID_RZYHIUW x m2,0.0
ID_RZYHIUW x m3,0.0
ID_RZYHIUW x m4,0.0
ID_RZYHIUW x m5,0.0
ID_RZYHIUW x m6,0.0
ID_17A2Z9L x m1,0.0
ID_17A2Z9L x m2,0.0
ID_17A2Z9L x m3,0.0
ID_17A2Z9L x m4,0.0
ID_17A2Z9L x m5,0.0
ID_17A2Z9L x m6,0.0
ID_806E0MF x m1,0.0
ID_806E0MF x m2,0.0
ID_806E0MF x m3,0.0
ID_806E0MF x m4,0.0
ID_806E0MF x m5,0.0
ID_806E0MF x m6,0.0
ID_Z1SMPFN x m1,0.0
ID_Z1SMPFN x m2,0.0
ID_Z1SMPFN x m3,0.0
ID_Z1SMPFN x m4,0.0
ID_Z1SMPFN x m5,0.0
ID_Z1SMPFN x m6,0.0
ID_IQ2CQM5 x m1,0.0
ID_IQ2CQM5 x m2,0.0
ID_IQ2CQM5 x m3,0.0
ID_IQ2CQM5 x m4,0.0
ID_IQ2CQM5 x m5,0.0
ID_IQ2CQM5 x m6,0.0
ID_EMRDZB8 x m1,0.0
ID_EMRDZB8 x m2,0.0
ID_EMRDZB8 x m3,0.0
ID_EMRDZB8 x m4,0.0
ID_EMRDZB8 x m5,0.0
ID_EMRDZB8 x m6,0.0
ID_A9XTO0V x m1,0.0
ID_A9XTO0V x m2,0.0
ID_A9XTO0V x m3,0.0
ID_A9XTO0V x m4,0.0
ID_A9XTO0V x m5,0.0
ID_A9XTO0V x m6,0.0
ID_9WMLDOG x m1,0.0
ID_9WMLDOG x m2,0.0
ID_9WMLDOG x m3,0.0
ID_9WMLDOG x m4,0.0
ID_9WMLDOG x m5,0.0
ID_9WMLDOG x m6,0.0
ID_X5NVAME x m1,0.0
ID_X5NVAME x m2,0.0
ID_X5NVAME x m3,0.0
ID_X5NVAME x m4,0.0
ID_X5NVAME x m5,0.0
ID_X5NVAME x m6,0.0
ID_AYHVJ0D x m1,0.0
ID_AYHVJ0D x m2,0.0
ID_AYHVJ0D x m3,0.0
ID_AYHVJ0D x m4,0.0
ID_AYHVJ0D x m5,0.0
ID_AYHVJ0D x m6,0.0
ID_NP8I5CL x m1,0.0
ID_NP8I5CL x m2,0.0
ID_NP8I5CL x m3,0.0
ID_NP8I5CL x m4,0.0
ID_NP8I5CL x m5,0.0
ID_NP8I5CL x m6,0.0
ID_4L3MRHO x m1,0.0
ID_4L3MRHO x m2,0.0
ID_4L3MRHO x m3,0.0
ID_4L3MRHO x m4,0.0
ID_4L3MRHO x m5,0.0
ID_4L3MRHO x m6,0.0
ID_E2ZYIN1 x m1,0.0
ID_E2ZYIN1 x m2,0.0
ID_E2ZYIN1 x m3,0.0
ID_E2ZYIN1 x m4,0.0
ID_E2ZYIN1 x m5,0.0
ID_E2ZYIN1 x m6,0.0
ID_PXZ5CZC x m1,0.0
ID_PXZ5CZC x m2,0.0
ID_PXZ5CZC x m3,0.0
ID_PXZ5CZC x m4,0.0
ID_PXZ5CZC x m5,0.0
ID_PXZ5CZC x m6,0.0
ID_RS6FTWY x m1,0.0
ID_RS6FTWY x m2,0.0
ID_RS6FTWY x m3,0.0
ID_RS6FTWY x m4,0.0
ID_RS6FTWY x m5,0.0
ID_RS6FTWY x m6,0.0
ID_1N7DAWX x m1,0.0
ID_1N7DAWX x m2,0.0
ID_1N7DAWX x m3,0.0
ID_1N7DAWX x m4,0.0
ID_1N7DAWX x m5,0.0
ID_1N7DAWX x m6,0.0
ID_N855EFS x m1,0.0
ID_N855EFS x m2,0.0
ID_N855EFS x m3,0.0
ID_N855EFS x m4,0.0
ID_N855EFS x m5,0.0
ID_N855EFS x m6,0.0
ID_5HTJP65 x m1,0.0
ID_5HTJP65 x m2,0.0
ID_5HTJP65 x m3,0.0
ID_5HTJP65 x m4,0.0
ID_5HTJP65 x m5,0.0
ID_5HTJP65 x m6,0.0
ID_1ZOJRW2 x m1,0.0
ID_1ZOJRW2 x m2,0.0
ID_1ZOJRW2 x m3,0.0
ID_1ZOJRW2 x m4,0.0
ID_1ZOJRW2 x m5,0.0
ID_1ZOJRW2 x m6,0.0
ID_1TKN0PE x m1,0.0
ID_1TKN0PE x m2,0.0
ID_1TKN0PE x m3,0.0
ID_1TKN0PE x m4,0.0
ID_1TKN0PE x m5,0.0
ID_1TKN0PE x m6,0.0
ID_77RCZSM x m1,0.0
ID_77RCZSM x m2,0.0
ID_77RCZSM x m3,0.0
ID_77RCZSM x m4,0.0
ID_77RCZSM x m5,0.0
ID_77RCZSM x m6,0.0
ID_E0K3HNX x m1,0.0
ID_E0K3HNX x m2,0.0
ID_E0K3HNX x m3,0.0
ID_E0K3HNX x m4,0.0
ID_E0K3HNX x m5,0.0
ID_E0K3HNX x m6,0.0
ID_O11H7VE x m1,0.0
ID_O11H7VE x m2,0.0
ID_O11H7VE x m3,0.0
ID_O11H7VE x m4,0.0
ID_O11H7VE x m5,0.0
ID_O11H7VE x m6,0.0
ID_8J5MFCS x m1,0.0
ID_8J5MFCS x m2,0.0
ID_8J5MFCS x m3,0.0
ID_8J5MFCS x m4,0.0
ID_8J5MFCS x m5,0.0
ID_8J5MFCS x m6,0.0
ID_EWTJXSF x m1,0.0
ID_EWTJXSF x m2,0.0
ID_EWTJXSF x m3,0.0
ID_EWTJXSF x m4,0.0
ID_EWTJXSF x m5,0.0
ID_EWTJXSF x m6,0.0
ID_GELDDNK x m1,0.0
ID_GELDDNK x m2,0.0
ID_GELDDNK x m3,0.0
ID_GELDDNK x m4,0.0
ID_GELDDNK x m5,0.0
ID_GELDDNK x m6,0.0
ID_3ZM8K7V x m1,0.0
ID_3ZM8K7V x m2,0.0
ID_3ZM8K7V x m3,0.0
ID_3ZM8K7V x m4,0.0
ID_3ZM8K7V x m5,0.0
ID_3ZM8K7V x m6,0.0
ID_MZIN56B x m1,0.0
ID_MZIN56B x m2,0.0
ID_MZIN56B x m3,0.0
ID_MZIN56B x m4,0.0
ID_MZIN56B x m5,0.0
ID_MZIN56B x m6,0.0
ID_GOVFXXS x m1,0.0
ID_GOVFXXS x m2,0.0
ID_GOVFXXS x m3,0.0
ID_GOVFXXS x m4,0.0
ID_GOVFXXS x m5,0.0
ID_GOVFXXS x m6,0.0
ID_Y91ESG5 x m1,0.0
ID_Y91ESG5 x m2,0.0
ID_Y91ESG5 x m3,0.0
ID_Y91ESG5 x m4,0.0
ID_Y91ESG5 x m5,0.0
ID_Y91ESG5 x m6,0.0
ID_G27BPC5 x m1,0.0
ID_G27BPC5 x m2,0.0
ID_G27BPC5 x m3,0.0
ID_G27BPC5 x m4,0.0
ID_G27BPC5 x m5,0.0
ID_G27BPC5 x m6,0.0
ID_B9I9P9U x m1,0.0
ID_B9I9P9U x m2,0.0
ID_B9I9P9U x m3,0.0
ID_B9I9P9U x m4,0.0
ID_B9I9P9U x m5,0.0
ID_B9I9P9U x m6,0.0
ID_RTB3HZX x m1,0.0
ID_RTB3HZX x m2,0.0
ID_RTB3HZX x m3,0.0
ID_RTB3HZX x m4,0.0
ID_RTB3HZX x m5,0.0
ID_RTB3HZX x m6,0.0
ID_67788K8 x m1,0.0
ID_67788K8 x m2,0.0
ID_67788K8 x m3,0.0
ID_67788K8 x m4,0.0
ID_67788K8 x m5,0.0
ID_67788K8 x m6,0.0
ID_YDFXOUB x m1,0.0
ID_YDFXOUB x m2,0.0
ID_YDFXOUB x m3,0.0
ID_YDFXOUB x m4,0.0
ID_YDFXOUB x m5,0.0
ID_YDFXOUB x m6,0.0
ID_NQ2ZDX7 x m1,0.0
ID_NQ2ZDX7 x m2,0.0
ID_NQ2ZDX7 x m3,0.0
ID_NQ2ZDX7 x m4,0.0
ID_NQ2ZDX7 x m5,0.0
ID_NQ2ZDX7 x m6,0.0
ID_JCKRQLW x m1,0.0
ID_JCKRQLW x m2,0.0
ID_JCKRQLW x m3,0.0
ID_JCKRQLW x m4,0.0
ID_JCKRQLW x m5,0.0
ID_JCKRQLW x m6,0.0
ID_4FFER2T x m1,0.0
ID_4FFER2T x m2,0.0
ID_4FFER2T x m3,0.0
ID_4FFER2T x m4,0.0
ID_4FFER2T x m5,0.0
ID_4FFER2T x m6,0.0
ID_E33S6SP x m1,0.0
ID_E33S6SP x m2,0.0
ID_E33S6SP x m3,0.0
ID_E33S6SP x m4,0.0
ID_E33S6SP x m5,0.0
ID_E33S6SP x m6,0.0
ID_ZSD2HRF x m1,0.0
ID_ZSD2HRF x m2,0.0
ID_ZSD2HRF x m3,0.0
ID_ZSD2HRF x m4,0.0
ID_ZSD2HRF x m5,0.0
ID_ZSD2HRF x m6,0.0
ID_84DIASP x m1,0.0
ID_84DIASP x m2,0.0
ID_84DIASP x m3,0.0
ID_84DIASP x m4,0.0
ID_84DIASP x m5,0.0
ID_84DIASP x m6,0.0
ID_ZF1GB3H x m1,0.0
ID_ZF1GB3H x m2,0.0
ID_ZF1GB3H x m3,0.0
ID_ZF1GB3H x m4,0.0
ID_ZF1GB3H x m5,0.0
ID_ZF1GB3H x m6,0.0
ID_AE7ZLBC x m1,0.0
ID_AE7ZLBC x m2,0.0
ID_AE7ZLBC x m3,0.0
ID_AE7ZLBC x m4,0.0
ID_AE7ZLBC x m5,0.0
ID_AE7ZLBC x m6,0.0
ID_FU3PJ3R x m1,0.0
ID_FU3PJ3R x m2,0.0
ID_FU3PJ3R x m3,0.0
ID_FU3PJ3R x m4,0.0
ID_FU3PJ3R x m5,0.0
ID_FU3PJ3R x m6,0.0
ID_P1L0Y8U x m1,0.0
ID_P1L0Y8U x m2,0.0
ID_P1L0Y8U x m3,0.0
ID_P1L0Y8U x m4,0.0
ID_P1L0Y8U x m5,0.0
ID_P1L0Y8U x m6,0.0
ID_JE99J5O x m1,0.0
ID_JE99J5O x m2,0.0
ID_JE99J5O x m3,0.0
ID_JE99J5O x m4,0.0
ID_JE99J5O x m5,0.0
ID_JE99J5O x m6,0.0
ID_KOT4HLS x m1,0.0
ID_KOT4HLS x m2,0.0
ID_KOT4HLS x m3,0.0
ID_KOT4HLS x m4,0.0
ID_KOT4HLS x m5,0.0
ID_KOT4HLS x m6,0.0
ID_W0QF3P9 x m1,0.0
ID_W0QF3P9 x m2,0.0
ID_W0QF3P9 x m3,0.0
ID_W0QF3P9 x m4,0.0
ID_W0QF3P9 x m5,0.0
ID_W0QF3P9 x m6,0.0
ID_XLIN3CH x m1,0.0
ID_XLIN3CH x m2,0.0
ID_XLIN3CH x m3,0.0
ID_XLIN3CH x m4,0.0
ID_XLIN3CH x m5,0.0
ID_XLIN3CH x m6,0.0
ID_KJEAZDI x m1,0.0
ID_KJEAZDI x m2,0.0
ID_KJEAZDI x m3,0.0
ID_KJEAZDI x m4,0.0
ID_KJEAZDI x m5,0.0
ID_KJEAZDI x m6,0.0
ID_24ZA6DQ x m1,0.0
ID_24ZA6DQ x m2,0.0
ID_24ZA6DQ x m3,0.0
ID_24ZA6DQ x m4,0.0
ID_24ZA6DQ x m5,0.0
ID_24ZA6DQ x m6,0.0
ID_XDS197O x m1,0.0
ID_XDS197O x m2,0.0
ID_XDS197O x m3,0.0
ID_XDS197O x m4,0.0
ID_XDS197O x m5,0.0
ID_XDS197O x m6,0.0
ID_QU5VMFI x m1,0.0
ID_QU5VMFI x m2,0.0
ID_QU5VMFI x m3,0.0
ID_QU5VMFI x m4,0.0
ID_QU5VMFI x m5,0.0
ID_QU5VMFI x m6,0.0
ID_NKV2HR8 x m1,0.0
ID_NKV2HR8 x m2,0.0
ID_NKV2HR8 x m3,0.0
ID_NKV2HR8 x m4,0.0
ID_NKV2HR8 x m5,0.0
ID_NKV2HR8 x m6,0.0
ID_MTUOYCP x m1,0.0
ID_MTUOYCP x m2,0.0
ID_MTUOYCP x m3,0.0
ID_MTUOYCP x m4,0.0
ID_MTUOYCP x m5,0.0
ID_MTUOYCP x m6,0.0
ID_B38DL6L x m1,0.0
ID_B38DL6L x m2,0.0
ID_B38DL6L x m3,0.0
ID_B38DL6L x m4,0.0
ID_B38DL6L x m5,0.0
ID_B38DL6L x m6,0.0
ID_T8JOE81 x m1,0.0
ID_T8JOE81 x m2,0.0
ID_T8JOE81 x m3,0.0
ID_T8JOE81 x m4,0.0
ID_T8JOE81 x m5,0.0
ID_T8JOE81 x m6,0.0
ID_UVJQ7X3 x m1,0.0
ID_UVJQ7X3 x m2,0.0
ID_UVJQ7X3 x m3,0.0
ID_UVJQ7X3 x m4,0.0
ID_UVJQ7X3 x m5,0.0
ID_UVJQ7X3 x m6,0.0
ID_FMWYLG7 x m1,0.0
ID_FMWYLG7 x m2,0.0
ID_FMWYLG7 x m3,0.0
ID_FMWYLG7 x m4,0.0
ID_FMWYLG7 x m5,0.0
ID_FMWYLG7 x m6,0.0
ID_0OEP2U2 x m1,0.0
ID_0OEP2U2 x m2,0.0
ID_0OEP2U2 x m3,0.0
ID_0OEP2U2 x m4,0.0
ID_0OEP2U2 x m5,0.0
ID_0OEP2U2 x m6,0.0
ID_1AHDQTG x m1,0.0
ID_1AHDQTG x m2,0.0
ID_1AHDQTG x m3,0.0
ID_1AHDQTG x m4,0.0
ID_1AHDQTG x m5,0.0
ID_1AHDQTG x m6,0.0
ID_9D8U5LQ x m1,0.0
ID_9D8U5LQ x m2,0.0
ID_9D8U5LQ x m3,0.0
ID_9D8U5LQ x m4,0.0
ID_9D8U5LQ x m5,0.0
ID_9D8U5LQ x m6,0.0
ID_E7AXLB3 x m1,0.0
ID_E7AXLB3 x m2,0.0
ID_E7AXLB3 x m3,0.0
ID_E7AXLB3 x m4,0.0
ID_E7AXLB3 x m5,0.0
ID_E7AXLB3 x m6,0.0
ID_0EAM81L x m1,0.0
ID_0EAM81L x m2,0.0
ID_0EAM81L x m3,0.0
ID_0EAM81L x m4,0.0
ID_0EAM81L x m5,0.0
ID_0EAM81L x m6,0.0
ID_XGI5R0J x m1,0.0
ID_XGI5R0J x m2,0.0
ID_XGI5R0J x m3,0.0
ID_XGI5R0J x m4,0.0
ID_XGI5R0J x m5,0.0
ID_XGI5R0J x m6,0.0
ID_HZZ31KX x m1,0.0
ID_HZZ31KX x m2,0.0
ID_HZZ31KX x m3,0.0
ID_HZZ31KX x m4,0.0
ID_HZZ31KX x m5,0.0
ID_HZZ31KX x m6,0.0
ID_ONQJ7ZY x m1,0.0
ID_ONQJ7ZY x m2,0.0
ID_ONQJ7ZY x m3,0.0
ID_ONQJ7ZY x m4,0.0
ID_ONQJ7ZY x m5,0.0
ID_ONQJ7ZY x m6,0.0
ID_E8MFPNM x m1,0.0
ID_E8MFPNM x m2,0.0
ID_E8MFPNM x m3,0.0
ID_E8MFPNM x m4,0.0
ID_E8MFPNM x m5,0.0
ID_E8MFPNM x m6,0.0
ID_C23FHPL x m1,0.0
ID_C23FHPL x m2,0.0
ID_C23FHPL x m3,0.0
ID_C23FHPL x m4,0.0
ID_C23FHPL x m5,0.0
ID_C23FHPL x m6,0.0
ID_FQI4VZC x m1,0.0
ID_FQI4VZC x m2,0.0
ID_FQI4VZC x m3,0.0
ID_FQI4VZC x m4,0.0
ID_FQI4VZC x m5,0.0
ID_FQI4VZC x m6,0.0
ID_SAPVNRU x m1,0.0
ID_SAPVNRU x m2,0.0
ID_SAPVNRU x m3,0.0
ID_SAPVNRU x m4,0.0
ID_SAPVNRU x m5,0.0
ID_SAPVNRU x m6,0.0
ID_Y2NOO9R x m1,0.0
ID_Y2NOO9R x m2,0.0
ID_Y2NOO9R x m3,0.0
ID_Y2NOO9R x m4,0.0
ID_Y2NOO9R x m5,0.0
ID_Y2NOO9R x m6,0.0
ID_YB72TAB x m1,0.0
ID_YB72TAB x m2,0.0
ID_YB72TAB x m3,0.0
ID_YB72TAB x m4,0.0
ID_YB72TAB x m5,0.0
ID_YB72TAB x m6,0.0
ID_YOLBB07 x m1,0.0
ID_YOLBB07 x m2,0.0
ID_YOLBB07 x m3,0.0
ID_YOLBB07 x m4,0.0
ID_YOLBB07 x m5,0.0
ID_YOLBB07 x m6,0.0
ID_J23145G x m1,0.0
ID_J23145G x m2,0.0
ID_J23145G x m3,0.0
ID_J23145G x m4,0.0
ID_J23145G x m5,0.0
ID_J23145G x m6,0.0
ID_XT8VOT2 x m1,0.0
ID_XT8VOT2 x m2,0.0
ID_XT8VOT2 x m3,0.0
ID_XT8VOT2 x m4,0.0
ID_XT8VOT2 x m5,0.0
ID_XT8VOT2 x m6,0.0
ID_D9YWSO3 x m1,0.0
ID_D9YWSO3 x m2,0.0
ID_D9YWSO3 x m3,0.0
ID_D9YWSO3 x m4,0.0
ID_D9YWSO3 x m5,0.0
ID_D9YWSO3 x m6,0.0
ID_2JKOB5X x m1,0.0
ID_2JKOB5X x m2,0.0
ID_2JKOB5X x m3,0.0
ID_2JKOB5X x m4,0.0
ID_2JKOB5X x m5,0.0
ID_2JKOB5X x m6,0.0
ID_CAXUHA4 x m1,0.0
ID_CAXUHA4 x m2,0.0
ID_CAXUHA4 x m3,0.0
ID_CAXUHA4 x m4,0.0
ID_CAXUHA4 x m5,0.0
ID_CAXUHA4 x m6,0.0
ID_QGO4N6I x m1,0.0
ID_QGO4N6I x m2,0.0
ID_QGO4N6I x m3,0.0
ID_QGO4N6I x m4,0.0
ID_QGO4N6I x m5,0.0
ID_QGO4N6I x m6,0.0
ID_IJR6HG4 x m1,0.0
ID_IJR6HG4 x m2,0.0
ID_IJR6HG4 x m3,0.0
ID_IJR6HG4 x m4,0.0
ID_IJR6HG4 x m5,0.0
ID_IJR6HG4 x m6,0.0
ID_ZBOLK6I x m1,0.0
ID_ZBOLK6I x m2,0.0
ID_ZBOLK6I x m3,0.0
ID_ZBOLK6I x m4,0.0
ID_ZBOLK6I x m5,0.0
ID_ZBOLK6I x m6,0.0
ID_NU07EJ9 x m1,0.0
ID_NU07EJ9 x m2,0.0
ID_NU07EJ9 x m3,0.0
ID_NU07EJ9 x m4,0.0
ID_NU07EJ9 x m5,0.0
ID_NU07EJ9 x m6,0.0
ID_S0M9ACP x m1,0.0
ID_S0M9ACP x m2,0.0
ID_S0M9ACP x m3,0.0
ID_S0M9ACP x m4,0.0
ID_S0M9ACP x m5,0.0
ID_S0M9ACP x m6,0.0
ID_QM2PO1B x m1,0.0
ID_QM2PO1B x m2,0.0
ID_QM2PO1B x m3,0.0
ID_QM2PO1B x m4,0.0
ID_QM2PO1B x m5,0.0
ID_QM2PO1B x m6,0.0
ID_Y4CYKVK x m1,0.0
ID_Y4CYKVK x m2,0.0
ID_Y4CYKVK x m3,0.0
ID_Y4CYKVK x m4,0.0
ID_Y4CYKVK x m5,0.0
ID_Y4CYKVK x m6,0.0
ID_WGU8JZX x m1,0.0
ID_WGU8JZX x m2,0.0
ID_WGU8JZX x m3,0.0
ID_WGU8JZX x m4,0.0
ID_WGU8JZX x m5,0.0
ID_WGU8JZX x m6,0.0
ID_J92IUWI x m1,0.0
ID_J92IUWI x m2,0.0
ID_J92IUWI x m3,0.0
ID_J92IUWI x m4,0.0
ID_J92IUWI x m5,0.0
ID_J92IUWI x m6,0.0
ID_ZRQDYN8 x m1,0.0
ID_ZRQDYN8 x m2,0.0
ID_ZRQDYN8 x m3,0.0
ID_ZRQDYN8 x m4,0.0
ID_ZRQDYN8 x m5,0.0
ID_ZRQDYN8 x m6,0.0
ID_QTTA2PE x m1,0.0
ID_QTTA2PE x m2,0.0
ID_QTTA2PE x m3,0.0
ID_QTTA2PE x m4,0.0
ID_QTTA2PE x m5,0.0
ID_QTTA2PE x m6,0.0
ID_OEHWB73 x m1,0.0
ID_OEHWB73 x m2,0.0
ID_OEHWB73 x m3,0.0
ID_OEHWB73 x m4,0.0
ID_OEHWB73 x m5,0.0
ID_OEHWB73 x m6,0.0
ID_5EKVIRY x m1,0.0
ID_5EKVIRY x m2,0.0
ID_5EKVIRY x m3,0.0
ID_5EKVIRY x m4,0.0
ID_5EKVIRY x m5,0.0
ID_5EKVIRY x m6,0.0
ID_R9Y3RUI x m1,0.0
ID_R9Y3RUI x m2,0.0
ID_R9Y3RUI x m3,0.0
ID_R9Y3RUI x m4,0.0
ID_R9Y3RUI x m5,0.0
ID_R9Y3RUI x m6,0.0
ID_4QPZX6V x m1,0.0
ID_4QPZX6V x m2,0.0
ID_4QPZX6V x m3,0.0
ID_4QPZX6V x m4,0.0
ID_4QPZX6V x m5,0.0
ID_4QPZX6V x m6,0.0
ID_QH1IC19 x m1,0.0
ID_QH1IC19 x m2,0.0
ID_QH1IC19 x m3,0.0
ID_QH1IC19 x m4,0.0
ID_QH1IC19 x m5,0.0
ID_QH1IC19 x m6,0.0
ID_ENQEXDY x m1,0.0
ID_ENQEXDY x m2,0.0
ID_ENQEXDY x m3,0.0
ID_ENQEXDY x m4,0.0
ID_ENQEXDY x m5,0.0
ID_ENQEXDY x m6,0.0
ID_2PV7UXO x m1,0.0
ID_2PV7UXO x m2,0.0
ID_2PV7UXO x m3,0.0
ID_2PV7UXO x m4,0.0
ID_2PV7UXO x m5,0.0
ID_2PV7UXO x m6,0.0
ID_9PF60MK x m1,0.0
ID_9PF60MK x m2,0.0
ID_9PF60MK x m3,0.0
ID_9PF60MK x m4,0.0
ID_9PF60MK x m5,0.0
ID_9PF60MK x m6,0.0
ID_XCUJXW6 x m1,0.0
ID_XCUJXW6 x m2,0.0
ID_XCUJXW6 x m3,0.0
ID_XCUJXW6 x m4,0.0
ID_XCUJXW6 x m5,0.0
ID_XCUJXW6 x m6,0.0
ID_L294PG4 x m1,0.0
ID_L294PG4 x m2,0.0
ID_L294PG4 x m3,0.0
ID_L294PG4 x m4,0.0
ID_L294PG4 x m5,0.0
ID_L294PG4 x m6,0.0
ID_XP6XUXN x m1,0.0
ID_XP6XUXN x m2,0.0
ID_XP6XUXN x m3,0.0
ID_XP6XUXN x m4,0.0
ID_XP6XUXN x m5,0.0
ID_XP6XUXN x m6,0.0
ID_UV4SRZR x m1,0.0
ID_UV4SRZR x m2,0.0
ID_UV4SRZR x m3,0.0
ID_UV4SRZR x m4,0.0
ID_UV4SRZR x m5,0.0
ID_UV4SRZR x m6,0.0
ID_X8LD4CW x m1,0.0
ID_X8LD4CW x m2,0.0
ID_X8LD4CW x m3,0.0
ID_X8LD4CW x m4,0.0
ID_X8LD4CW x m5,0.0
ID_X8LD4CW x m6,0.0
ID_C5K73OZ x m1,0.0
ID_C5K73OZ x m2,0.0
ID_C5K73OZ x m3,0.0
ID_C5K73OZ x m4,0.0
ID_C5K73OZ x m5,0.0
ID_C5K73OZ x m6,0.0
ID_3LAN3YQ x m1,0.0
ID_3LAN3YQ x m2,0.0
ID_3LAN3YQ x m3,0.0
ID_3LAN3YQ x m4,0.0
ID_3LAN3YQ x m5,0.0
ID_3LAN3YQ x m6,0.0
ID_COPKWCQ x m1,0.0
ID_COPKWCQ x m2,0.0
ID_COPKWCQ x m3,0.0
ID_COPKWCQ x m4,0.0
ID_COPKWCQ x m5,0.0
ID_COPKWCQ x m6,0.0
ID_AVP9P0F x m1,0.0
ID_AVP9P0F x m2,0.0
ID_AVP9P0F x m3,0.0
ID_AVP9P0F x m4,0.0
ID_AVP9P0F x m5,0.0
ID_AVP9P0F x m6,0.0
ID_NDPVDFY x m1,0.0
ID_NDPVDFY x m2,0.0
ID_NDPVDFY x m3,0.0
ID_NDPVDFY x m4,0.0
ID_NDPVDFY x m5,0.0
ID_NDPVDFY x m6,0.0
ID_LC30OV1 x m1,0.0
ID_LC30OV1 x m2,0.0
ID_LC30OV1 x m3,0.0
ID_LC30OV1 x m4,0.0
ID_LC30OV1 x m5,0.0
ID_LC30OV1 x m6,0.0
ID_QKAOGLJ x m1,0.0
ID_QKAOGLJ x m2,0.0
ID_QKAOGLJ x m3,0.0
ID_QKAOGLJ x m4,0.0
ID_QKAOGLJ x m5,0.0
ID_QKAOGLJ x m6,0.0
ID_GKQ8JQ6 x m1,0.0
ID_GKQ8JQ6 x m2,0.0
ID_GKQ8JQ6 x m3,0.0
ID_GKQ8JQ6 x m4,0.0
ID_GKQ8JQ6 x m5,0.0
ID_GKQ8JQ6 x m6,0.0
ID_6A2NQLN x m1,0.0
ID_6A2NQLN x m2,0.0
ID_6A2NQLN x m3,0.0
ID_6A2NQLN x m4,0.0
ID_6A2NQLN x m5,0.0
ID_6A2NQLN x m6,0.0
ID_M26TV74 x m1,0.0
ID_M26TV74 x m2,0.0
ID_M26TV74 x m3,0.0
ID_M26TV74 x m4,0.0
ID_M26TV74 x m5,0.0
ID_M26TV74 x m6,0.0
ID_XJ49BGA x m1,0.0
ID_XJ49BGA x m2,0.0
ID_XJ49BGA x m3,0.0
ID_XJ49BGA x m4,0.0
ID_XJ49BGA x m5,0.0
ID_XJ49BGA x m6,0.0
ID_WEB9K0P x m1,0.0
ID_WEB9K0P x m2,0.0
ID_WEB9K0P x m3,0.0
ID_WEB9K0P x m4,0.0
ID_WEB9K0P x m5,0.0
ID_WEB9K0P x m6,0.0
ID_0MKQIDQ x m1,0.0
ID_0MKQIDQ x m2,0.0
ID_0MKQIDQ x m3,0.0
ID_0MKQIDQ x m4,0.0
ID_0MKQIDQ x m5,0.0
ID_0MKQIDQ x m6,0.0
ID_NE3FKCO x m1,0.0
ID_NE3FKCO x m2,0.0
ID_NE3FKCO x m3,0.0
ID_NE3FKCO x m4,0.0
ID_NE3FKCO x m5,0.0
ID_NE3FKCO x m6,0.0
ID_TBLBFNX x m1,0.0
ID_TBLBFNX x m2,0.0
ID_TBLBFNX x m3,0.0
ID_TBLBFNX x m4,0.0
ID_TBLBFNX x m5,0.0
ID_TBLBFNX x m6,0.0
ID_U5DWNL1 x m1,0.0
ID_U5DWNL1 x m2,0.0
ID_U5DWNL1 x m3,0.0
ID_U5DWNL1 x m4,0.0
ID_U5DWNL1 x m5,0.0
ID_U5DWNL1 x m6,0.0
ID_FIN6HNK x m1,0.0
ID_FIN6HNK x m2,0.0
ID_FIN6HNK x m3,0.0
ID_FIN6HNK x m4,0.0
ID_FIN6HNK x m5,0.0
ID_FIN6HNK x m6,0.0
ID_14PJGVC x m1,0.0
ID_14PJGVC x m2,0.0
ID_14PJGVC x m3,0.0
ID_14PJGVC x m4,0.0
ID_14PJGVC x m5,0.0
ID_14PJGVC x m6,0.0
ID_W8RE5PK x m1,0.0
ID_W8RE5PK x m2,0.0
ID_W8RE5PK x m3,0.0
ID_W8RE5PK x m4,0.0
ID_W8RE5PK x m5,0.0
ID_W8RE5PK x m6,0.0
ID_YITFSRE x m1,0.0
ID_YITFSRE x m2,0.0
ID_YITFSRE x m3,0.0
ID_YITFSRE x m4,0.0
ID_YITFSRE x m5,0.0
ID_YITFSRE x m6,0.0
ID_T6TGJWL x m1,0.0
ID_T6TGJWL x m2,0.0
ID_T6TGJWL x m3,0.0
ID_T6TGJWL x m4,0.0
ID_T6TGJWL x m5,0.0
ID_T6TGJWL x m6,0.0
ID_IPLOUWO x m1,0.0
ID_IPLOUWO x m2,0.0
ID_IPLOUWO x m3,0.0
ID_IPLOUWO x m4,0.0
ID_IPLOUWO x m5,0.0
ID_IPLOUWO x m6,0.0
ID_69F3DM3 x m1,0.0
ID_69F3DM3 x m2,0.0
ID_69F3DM3 x m3,0.0
ID_69F3DM3 x m4,0.0
ID_69F3DM3 x m5,0.0
